,feature,importance,importance_std,abs_importance
0,$\Delta t$,0.030921052631579005,0.014798976156844718,0.030921052631579005
1,NdO_0,0.02302631578947374,0.0036034378783234822,0.02302631578947374
2,NdssC_3,0.023026315789473718,0.007206875756646935,0.023026315789473718
3,nS_2,0.01381578947368427,0.008164258977625554,0.01381578947368427
4,nBondsD_6,0.013815789473684248,0.0013157894736842036,0.013815789473684248
5,NdO_6,0.013815789473684248,0.0013157894736842036,0.013815789473684248
6,BCUTc-1l,-0.013157894736842058,0.0055043422798294415,0.013157894736842058
7,SdsCH,0.012500000000000044,0.005263157894736814,0.012500000000000044
8,SpMax_A,-0.012499999999999978,0.011470786693528075,0.012499999999999978
9,NdsCH_0,0.011184210526315796,0.009210526315789478,0.011184210526315796
10,BCUTc-1h,-0.01118421052631573,0.003354618101047867,0.01118421052631573
11,GATS2pe,-0.010526315789473651,0.005659424517791208,0.010526315789473651
12,ATSC0c,0.009868421052631637,0.002080445829058133,0.009868421052631637
13,nBondsD_1,-0.009868421052631526,0.007501154112494357,0.009868421052631526
14,MATS6s,0.009210526315789535,0.0024616167018249482,0.009210526315789535
15,urea,0.009210526315789535,0.004363979987309713,0.009210526315789535
16,NssNH_2,0.009210526315789513,0.008425163470306368,0.009210526315789513
17,AATSC2se,-0.009210526315789424,0.004834519229177299,0.009210526315789424
18,GATS4v,-0.009210526315789424,0.006029704861783968,0.009210526315789424
19,n5ARing_1,0.008552631578947433,0.005735393346764014,0.008552631578947433
20,NdsCH_2,0.008552631578947433,0.005735393346764014,0.008552631578947433
21,AATSC3c,0.008552631578947433,0.003354618101047867,0.008552631578947433
22,n5AHRing_0,0.008552631578947433,0.005735393346764014,0.008552631578947433
23,n5AHRing_1,0.008552631578947433,0.005735393346764014,0.008552631578947433
24,n5ARing_0,0.008552631578947433,0.005735393346764014,0.008552631578947433
25,tambjamine,0.008552631578947433,0.005735393346764014,0.008552631578947433
26,squaramide,0.007894736842105333,0.0016115064097257665,0.007894736842105333
27,ATSC6d,0.00789473684210531,0.004462059199424533,0.00789473684210531
28,GATS3c,-0.007894736842105222,0.003354618101047867,0.007894736842105222
29,AXp-5d,-0.007894736842105222,0.010106770720879751,0.007894736842105222
30,AATSC0c,-0.007894736842105222,0.004462059199424494,0.007894736842105222
31,SssNH,0.007236842105263231,0.0038361525623982038,0.007236842105263231
32,PEOE_VSA13,0.007236842105263231,0.0024616167018249482,0.007236842105263231
33,TopoPSA,0.007236842105263208,0.0056594245177912,0.007236842105263208
34,GATS2are,-0.007236842105263141,0.006709236202095775,0.007236842105263141
35,n5Ring_2,-0.00723684210526312,0.0024616167018249482,0.00723684210526312
36,nS_0,-0.00723684210526312,0.0038361525623982033,0.00723684210526312
37,n5HRing_2,-0.00723684210526312,0.0024616167018249482,0.00723684210526312
38,NdsCH_1,0.006578947368421129,0.0036034378783234423,0.006578947368421129
39,perenosin,0.006578947368421129,0.0036034378783234423,0.006578947368421129
40,PEOE_VSA11,0.006578947368421084,0.00588438941447315,0.006578947368421084
41,[Cl$^{-}]$,0.0059210526315790265,0.0024616167018249487,0.0059210526315790265
42,MATS6d,0.0059210526315790265,0.0024616167018249487,0.0059210526315790265
43,NdssC_0,0.005921052631579005,0.003223012819451574,0.005921052631579005
44,NdO_2,-0.0059210526315789155,0.0024616167018249482,0.0059210526315789155
45,SdssC,0.005263157894736925,0.002631578947368407,0.005263157894736925
46,AATSC6d,0.005263157894736903,0.0039473684210526395,0.005263157894736903
47,ATSC7d,0.005263157894736903,0.003354618101047902,0.005263157894736903
48,NaaNH_1,0.0052631578947368585,0.006446025638903121,0.0052631578947368585
49,MATS3c,-0.005263157894736814,0.003354618101047867,0.005263157894736814
50,NssO_0,0.0046052631578948015,0.004462059199424533,0.0046052631578948015
51,ATSC3c,0.0046052631578948015,0.0033546181010478972,0.0046052631578948015
52,nBondsD_4,0.0046052631578948015,0.005735393346764057,0.0046052631578948015
53,PEOE_VSA10,0.0046052631578948015,0.002631578947368446,0.0046052631578948015
54,NdssC_2,-0.004605263157894712,0.002631578947368407,0.004605263157894712
55,MATS4c,0.003947368421052722,0.0013157894736842036,0.003947368421052722
56,SdO,0.003947368421052699,0.00322301281945156,0.003947368421052699
57,NssNH_0,0.003947368421052677,0.005263157894736861,0.003947368421052677
58,AATSC2c,0.003947368421052677,0.0038361525623982493,0.003947368421052677
59,NdO_1,-0.003947368421052611,0.0038361525623982033,0.003947368421052611
60,AATSC7v,0.0032894736842105977,0.0020804458290581682,0.0032894736842105977
61,BCUTp-1h,0.0032894736842105977,0.0036034378783234822,0.0032894736842105977
62,nFRing_1,0.0032894736842105756,0.002942194707236599,0.0032894736842105756
63,VSA_EState5,0.0032894736842105756,0.002942194707236599,0.0032894736842105756
64,NaaNH_0,0.0032894736842105756,0.002942194707236599,0.0032894736842105756
65,EState_VSA3,0.0032894736842105756,0.0029421947072365996,0.0032894736842105756
66,ATSC5c,-0.003289473684210509,0.002080445829058133,0.003289473684210509
67,VSA_EState1,-0.0032894736842104867,0.007206875756646914,0.0032894736842104867
68,BCUTv-1h,-0.0032894736842104867,0.0036034378783234822,0.0032894736842104867
69,AATSC5c,-0.0032894736842104867,0.005096030718693985,0.0032894736842104867
70,MATS2c,-0.0032894736842104867,0.005504342279829455,0.0032894736842104867
71,nFHRing_1,0.0026315789473684735,0.003836152562398253,0.0026315789473684735
72,GATS5c,0.0026315789473684735,0.004363979987309757,0.0026315789473684735
73,nFRing_0,0.0026315789473684514,0.0048345192291773505,0.0026315789473684514
74,nFHRing_0,0.0026315789473684514,0.0048345192291773505,0.0026315789473684514
75,NdO_4,0.0026315789473684514,0.003836152562398249,0.0026315789473684514
76,SssO,-0.002631578947368407,0.003836152562398204,0.002631578947368407
77,NaaNH_2,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
78,MATS2pe,-0.002631578947368385,0.0038361525623982376,0.002631578947368385
79,MATS2are,-0.002631578947368385,0.0038361525623982376,0.002631578947368385
80,MATS1c,0.001973684210526372,0.0033546181010479146,0.001973684210526372
81,NssO_2,0.001973684210526372,0.001611506409725821,0.001973684210526372
82,GATS2se,0.001973684210526372,0.001611506409725821,0.001973684210526372
83,NssNH_1,0.001973684210526372,0.005344762108313148,0.001973684210526372
84,ATSC2c,0.001973684210526372,0.0033546181010479146,0.001973684210526372
85,NssNH_3,0.001973684210526372,0.0033546181010479146,0.001973684210526372
86,PEOE_VSA6,-0.001973684210526283,0.0039473684210526395,0.001973684210526283
87,GATS1s,-0.001973684210526283,0.0033546181010479016,0.001973684210526283
88,nBase_0,-0.0019736842105262608,0.005344762108313148,0.0019736842105262608
89,nARing_1,0.0013157894736842701,0.0026315789473684574,0.0013157894736842701
90,MATS2se,0.0013157894736842701,0.002631578947368457,0.0013157894736842701
91,nARing_0,0.001315789473684248,0.001611506409725821,0.001315789473684248
92,SRW05,0.001315789473684248,0.001611506409725821,0.001315789473684248
93,VSA_EState3,0.001315789473684248,0.001611506409725821,0.001315789473684248
94,thiourea,0.001315789473684248,0.0033546181010479146,0.001315789473684248
95,SaaNH,0.001315789473684248,0.0033546181010479146,0.001315789473684248
96,MATS3are,0.001315789473684248,0.001611506409725821,0.001315789473684248
97,NdssC_4,0.0013157894736842257,0.0026315789473684514,0.0013157894736842257
98,GATS2s,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
99,n5Ring_1,-0.0013157894736842036,0.002631578947368407,0.0013157894736842036
100,n5HRing_1,-0.0013157894736842036,0.002631578947368407,0.0013157894736842036
101,BCUTd-1l,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
102,NssNH_6,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
103,nBondsD_3,-0.0013157894736841812,0.004462059199424518,0.0013157894736841812
104,AATSC2p,-0.0013157894736841812,0.002631578947368446,0.0013157894736841812
105,PEOE_VSA12,-0.0013157894736841812,0.007384850105474879,0.0013157894736841812
106,nAHRing_0,-0.0013157894736841812,0.0033546181010478972,0.0013157894736841812
107,nBondsD_2,-0.0013157894736841812,0.002631578947368446,0.0013157894736841812
108,NdssC_1,-0.001315789473684159,0.007672305124796453,0.001315789473684159
109,GATS1c,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
110,MATS3se,0.0006578947368421461,0.003836152562398253,0.0006578947368421461
111,BCUTi-1l,0.0006578947368421461,0.0038361525623982528,0.0006578947368421461
112,NssO_1,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
113,indole,0.000657894736842124,0.003223012819451574,0.000657894736842124
114,n5HRing_3,0.000657894736842124,0.001315789473684248,0.000657894736842124
115,isophthalamides_dipicolineamides,0.000657894736842124,0.001315789473684248,0.000657894736842124
116,n5Ring_3,0.000657894736842124,0.001315789473684248,0.000657894736842124
117,VSA_EState9,0.000657894736842124,0.001315789473684248,0.000657894736842124
118,carbazole,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
119,GATS5se,-0.0006578947368420796,0.002461616701824984,0.0006578947368420796
120,nFRing_2,-0.0006578947368420796,0.0038361525623982454,0.0006578947368420796
121,ATSC2pe,-0.0006578947368420796,0.0024616167018249842,0.0006578947368420796
122,nFHRing_2,-0.0006578947368420796,0.0038361525623982454,0.0006578947368420796
123,nAHRing_1,-0.0006578947368420796,0.0024616167018249842,0.0006578947368420796
124,nS_1,-0.0006578947368420573,0.00789473684210527,0.0006578947368420573
125,NssNH_4,-0.0006578947368420351,0.006378526128179399,0.0006578947368420351
126,nBase_1,6.661338147750939e-17,0.005884389414473149,6.661338147750939e-17
127,nS_3,4.4408920985006264e-17,0.002942194707236599,4.4408920985006264e-17
128,AATSC4c,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
129,nBondsD_5,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
130,NdO_5,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
131,GATS2c,2.2204460492503132e-17,0.0036034378783234822,2.2204460492503132e-17
132,ATSC2are,2.2204460492503132e-17,0.0036034378783234822,2.2204460492503132e-17
133,ATSC2se,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
134,n5Ring_0,0.0,0.0,0.0
135,bisbzimpy,0.0,0.0,0.0
136,ATSC4c,0.0,0.0,0.0
137,acridinone,0.0,0.0,0.0
138,nBondsD_0,0.0,0.0,0.0
139,ATSC7v,0.0,0.0,0.0
140,nARing_2,0.0,0.0,0.0
141,MATS7v,0.0,0.0,0.0
142,NdO_3,0.0,0.0,0.0
143,n5HRing_0,0.0,0.0,0.0
